Gene,IN,NN,PN,PP
219437_s_at,-0.0024871924,0.00039813574,0.0019387247,-0.006186367
219438_at,-0.0027147136,0.005528871,0.0017774461,-0.002846756
219439_at,-0.0049655787,-0.0046386817,-0.0074664755,-0.004342583
219440_at,-0.0021044742,0.0013056202,0.0037599949,0.004012265
219441_s_at,-0.005148543,-0.0056788097,-0.0057384335,-0.0071991393
219442_at,-0.0044802153,0.0020787478,0.0025107246,0.006970007
219443_at,-0.004051907,-0.00040183004,0.005177885,0.0038701028
219444_at,-0.0012832425,0.0051464397,0.0057821134,0.004107009
219445_at,0.005398935,-0.005621856,-0.005238595,0.005092807
219446_at,-0.0023272305,0.0014818318,-0.005942647,0.0046373284
219447_s_at,0.0066365134,-0.004765423,0.00087218534,0.007356256
219448_at,-0.0019288079,0.004489121,-0.00776226,0.0007071634
219449_s_at,0.0025352319,-0.0052216817,0.006087084,0.00020574854
219450_at,-0.005837309,-0.0038058015,0.0011099752,0.0028261037
219451_at,-0.0056638755,-0.0055316603,0.0017580485,-0.002692022
219452_at,0.0035233535,-0.0005875512,-0.0014256737,0.007441618
219453_at,-0.003078573,-0.004422197,0.0019249971,0.0021224704
219454_at,-0.0036010891,-0.0066877324,0.0004551462,0.0012128305
219455_at,-0.0041929865,-0.0063091675,-0.0032718368,0.004577582
219456_s_at,-0.0030271402,-0.005332301,0.000642853,-0.0037659986
219457_s_at,0.007924962,0.0015145433,0.005508164,-0.002361707
219458_s_at,0.00034430434,0.00023835627,0.004732435,0.0020224599
219459_at,-0.003380238,-0.0029213794,0.0027455322,0.002481346
219460_s_at,0.00033853526,-0.0027806242,-0.0034230044,-0.004884727
219461_at,0.0014387554,-0.0012569923,-2.9237943e-05,-0.006245794
219462_at,0.0074416744,0.0031875079,-0.0028746498,0.0013810159
219463_at,0.00509359,0.0014748875,0.0025776008,-0.0017482047
219464_at,0.0086386,0.004837616,-0.005614197,0.0056707016
219465_at,0.0034428418,-0.0035947533,0.0038773082,0.006234276
219466_s_at,0.008018576,0.007592613,0.0037560987,-0.001160436
219467_at,0.0034821043,-0.00061766227,-0.008329978,0.0024013969
219468_s_at,0.008251279,0.0074063386,-0.006896493,0.006307416
219469_at,0.0001903714,0.0010464761,0.005607031,0.0052238298
219470_x_at,0.00018966866,-0.0009218236,0.0025708445,-0.0034893276
219471_at,-0.0017589877,-0.0021915233,-0.001420046,0.0026780274
219472_at,-0.009328743,-0.0024678065,0.0027593786,-0.0052717575
219473_at,-0.0024927417,-0.0005047903,0.00076922035,0.0017833192
219474_at,-0.001223055,-0.0028162035,0.0018513821,0.005933892
219475_at,-0.0036047518,0.007191648,-0.0017154824,0.00665346
219476_at,0.002264998,0.0032588425,0.0035253754,0.0057689776
219477_s_at,0.00087305997,0.0019682343,0.0022394594,-0.007831599
219478_at,0.004076975,0.0055316244,-0.0027497646,-0.0018443903
219479_at,-0.0047011883,-0.007615121,-0.006497717,0.00015259096
219480_at,0.0040486255,0.0021191274,0.00018846769,0.002225719
219481_at,-0.003328167,0.001760593,-0.0082528135,-0.0051292754
219482_at,0.0031943985,-0.008969767,-0.0006608538,0.0018016039
219483_s_at,0.004505626,-0.0047533275,-0.0029570882,0.0008048
219484_at,-0.00016073871,4.8339218e-05,-0.007353542,-0.00046812807
219485_s_at,0.0009941955,0.00549695,-0.0004286421,-0.004866908
219486_at,0.003930066,-0.0010502293,-0.0014675119,0.006452415
219487_at,0.0070925336,-0.0023199036,-0.0053393785,0.0062042666
219488_at,0.00014322392,-0.0031546766,-0.0039862734,0.0001526601
219489_s_at,-0.007303061,0.0041155783,-0.0030855578,0.0022174288
219490_s_at,-3.4194676e-05,0.0023762495,-0.00516843,0.0029496548
219491_at,0.0057962835,-0.0028648204,-0.0029329339,-0.0029202332
219492_at,0.0038505753,-0.0055598784,0.0038739725,0.0053088916
219493_at,0.0063481275,0.0039025203,-0.007856933,0.0036565186
219494_at,-0.0034860154,0.0041146157,0.004568087,0.005159088
219495_s_at,0.002018216,-0.0064150067,-0.00028944606,0.0050318935
219496_at,0.005302854,0.0012481607,-0.00021058421,0.006763981
219497_s_at,-0.0064164666,0.0012193325,-0.0077583403,0.003722759
219498_s_at,-0.0009955366,-0.0017977405,0.0012428638,-0.00088742125
219499_at,-0.005854166,-0.0040942226,-0.0008284685,0.0056788377
219500_at,0.0031607002,0.0012873037,0.00190646,0.0037817128
219501_at,-0.0061557814,-0.0053216717,0.0010103714,-0.0009146111
219502_at,0.0024743897,0.0060834168,-0.0062502148,-0.0048176944
219503_s_at,0.0054489467,-0.00445529,-0.012672775,0.006116807
219504_s_at,0.002752277,-0.0021258814,-0.002301099,0.00710032
219505_at,0.0017148753,-0.0026517366,-0.0016175375,0.0032974584
219506_at,-0.00297918,-0.0067856573,-0.0074559725,-0.0045649693
219507_at,0.002477005,0.0059559024,0.00090192107,-0.0073386095
219508_at,0.004987148,-0.0043442855,0.00093316997,-0.0066617224
219509_at,0.005929741,-0.006615795,-0.005351136,-0.0024088456
219510_at,0.00651393,0.005471125,0.0024598963,-0.004569587
219511_s_at,0.006620821,-0.0063693407,0.0056577977,0.0022464988
219512_at,6.653698e-05,-0.0027362648,-0.0036089092,0.0029741607
219513_s_at,-0.00010121048,-0.0073942407,-0.00072622363,-0.0013809593
219514_at,0.0059036557,0.0045962073,-0.0035314078,0.0034200682
219515_at,-0.00023000885,-0.004098195,-0.004455606,-0.0049887365
219516_at,-0.0007328163,-0.0048859054,0.0022701519,0.0053635663
219517_at,0.0034100832,0.004528552,0.0011824296,0.0015467514
219518_s_at,0.0010848601,0.00020560349,-0.00018831131,0.0033159372
219519_s_at,-0.005602647,-0.008543297,-0.0013533214,0.0043887505
219520_s_at,-0.0074155875,-0.0049358048,0.003236169,-0.006911645
219521_at,0.007338581,0.0068047266,-0.005419829,0.00034918575
219522_at,0.00028184612,0.006048678,-0.0006921823,0.0015599908
219523_s_at,0.0076893764,-0.0018402635,-0.003995745,-0.00042104136
219524_s_at,0.0040875236,-0.0061844024,0.0055191275,0.00095258444
219525_at,-0.003583258,0.0024275759,-0.0044874484,-0.0012351021
219526_at,0.0024342446,-0.0067347754,-0.0012321634,0.0024652448
219527_at,-0.003490083,-0.0058369306,-0.00080162496,-0.0020973696
219528_s_at,0.0018580126,0.0037556197,-0.00025650673,0.002666041
219529_at,0.004156552,0.0042573847,-0.0042219805,0.0018323441
219530_at,0.000812909,0.0018770066,0.00465305,-0.007049955
219531_at,-0.00010228657,-0.0070074648,0.0042694416,0.002560252
219532_at,0.0065788426,-0.0020518794,-0.0049196375,0.00076964975
219533_at,-0.0054860916,-0.0014098164,-0.0057411892,0.006267797
219534_x_at,0.003465048,0.0016002791,0.0021752785,-0.007777753
219535_at,-0.0019413388,-0.0075724246,0.000726177,-0.0039475225
219536_s_at,0.0094032865,-0.004514651,-0.005396322,0.004332164
219537_x_at,0.0045332136,-0.0009273161,0.0064225984,-9.425898e-05
219538_at,-0.003626574,-0.004047922,-0.0063780667,-0.0022628214
219539_at,0.0017192843,-0.0005813271,-0.0033718366,-0.0015094441
219540_at,0.004829564,0.0066050016,0.0007251474,0.0066786143
219541_at,0.009165689,0.0012388338,-0.0061825686,0.0046570436
219542_at,0.006397154,-0.0036878304,0.0016400052,0.004696468
219543_at,-0.007612062,-0.0046206457,0.0022463284,0.003429631
219544_at,-0.006567648,-0.004639581,-0.006696091,-0.0029576642
219545_at,-0.00052107795,0.0059425347,-0.0060341805,0.00036834288
219546_at,-0.00055356446,0.0038408106,-0.0080126785,-0.0030832677
219547_at,0.005499547,0.0046650786,0.0028220457,-0.00023173595
219548_at,0.0025669069,0.0060968795,-0.007424295,-0.0029194362
219549_s_at,-0.0015014608,-0.006299846,0.00496021,-0.0014438047
219550_at,-0.0058365716,-0.0073892307,0.0008522878,-0.005454406
219551_at,0.004160446,0.00048291966,-0.004382938,0.0089418935
219552_at,-0.00395658,-0.00073754234,0.0025460639,-0.00669759
219553_at,-0.004448646,-0.0018630256,0.0067538195,0.0045474
219554_at,0.005828521,0.0017264338,-0.008681314,0.0067313104
219555_s_at,0.003807397,0.004105749,0.0010551792,-0.0023034338
219556_at,0.003508429,0.005722918,-0.0012880132,0.0025961515
219557_s_at,-0.0020814252,-0.0030134767,0.00719063,0.0036868697
219558_at,-0.0040236656,0.00078066316,-0.006186371,0.00010286148
219559_at,0.00041378062,0.0020201267,0.004716326,-0.0049069547
219560_at,0.0043894914,0.0038875663,-0.0059770346,0.0010893318
219561_at,-0.0030449515,-0.0019495528,0.0054153088,-0.0029315792
219562_at,0.00375376,0.0015351882,0.0017706348,0.0040099365
219563_at,-0.0037427603,-0.0045614378,0.0017345771,-0.004250162
219564_at,0.0062801796,-0.0038914238,-1.119259e-05,0.0071978318
219565_at,-0.007497087,-0.0025221535,-0.0077603166,0.0031042146
219566_at,0.0014768363,-0.0017681763,-0.0035709888,-0.0021248832
219567_s_at,0.0035992882,-0.0038463527,0.0021854234,0.006046486
219568_x_at,-0.006081893,-0.003803977,-0.0013036175,0.0065803938
219569_s_at,0.005144439,-0.0076906504,-0.0072243516,-0.0008231289
219570_at,-0.0034733303,-0.002165244,0.0064999615,-0.005847461
219571_s_at,0.00037913458,-0.00036593375,0.0043490254,-0.0036970177
219572_at,0.00060221396,-0.0073448257,-0.005679305,-0.0041522593
219573_at,-0.00017568651,0.001956574,-0.0059346594,0.0045445124
219574_at,-0.00093337486,0.0012312934,-0.0023443575,-0.0062864167
219575_s_at,0.00091315055,0.0012246981,-6.0098668e-05,-0.0020749099
219576_at,0.0068832277,-0.0012874744,0.0020330974,0.0005147284
219577_s_at,-0.0064591453,0.00041880805,-0.00665447,-0.0056616194
219578_s_at,0.0026609744,0.0057883137,0.0073642605,-0.0018607395
219579_at,0.0033836702,-0.00014630226,0.0014472903,-0.003735175
219580_s_at,0.00085445767,0.0061681718,-0.00033791704,0.004745956
219581_at,0.006629824,0.002119126,0.0060616606,-0.005027037
219582_at,0.00279276,0.0036765693,-0.0026417582,-0.0065668216
219583_s_at,0.0032086566,-0.0054871626,-0.0056099906,0.0059037292
219584_at,0.0017115568,0.006996225,0.0007439785,0.0026606002
219585_at,0.005799041,-0.0063869194,0.0031042665,-0.0014326497
219586_at,0.0002697873,0.006357763,0.0045133573,0.0029169442
219587_at,-0.0036373402,0.0017751983,-0.0032872949,-0.00039909125
219588_s_at,0.0015687392,-0.0070258337,0.0032037958,4.9577404e-05
219589_s_at,-0.0052941693,0.0066434876,-0.0027935028,-0.0003791455
219590_x_at,-0.0030096793,0.004244671,-0.0032186748,-0.0066685467
219591_at,0.0010082151,0.0027557458,-0.0016011676,0.004877901
219592_at,-0.0032992903,-0.0006368884,0.006624438,0.0035523195
219593_at,-0.0031903046,0.0037203077,0.0038161408,-0.0020696863
219594_at,-0.0037420376,0.0054762904,0.0055697076,-0.004771326
219595_at,-0.0067357933,-0.0051248926,-0.0053225122,-0.0036409544
219596_at,-0.0011882607,0.0026998946,0.005324276,-0.0037723053
219597_s_at,0.00066606276,0.0033548959,0.0005977523,0.0054831808
219598_s_at,-0.0016347027,-0.0026561762,0.0047015054,-0.004313193
219599_at,-0.008312884,-0.008104446,-0.0039131627,-0.0020947813
219600_s_at,0.004322994,-0.003723654,-0.0056313616,-0.006143616
219601_s_at,0.00040735697,0.0032831505,0.00010188177,-0.003925584
219602_s_at,-0.0056520407,-0.0066549648,0.0070125945,-0.0019754227
219603_s_at,-0.003234371,-0.006356169,0.00093331654,0.00033195794
219604_s_at,0.002383001,-0.0030442195,-0.005075428,-0.00071789644
219605_at,-0.002376938,0.004210572,0.0033307353,0.007643486
219606_at,0.0020526769,-0.007634566,-0.0031830992,0.0024793837
219607_s_at,0.0033761773,0.002066625,-0.003339398,0.00022035273
219608_s_at,0.004272827,-0.008118066,-0.00041120723,-0.0041045225
219609_at,-0.0017736965,0.0039176494,0.005508709,0.007676722
219610_at,-0.0056151925,0.0036074219,-0.003994475,-0.0024937233
219611_s_at,0.0025592342,0.0022526158,0.0051314174,0.0049920054
219612_s_at,0.0013193339,-0.0013961503,-0.0029750438,0.0062859347
219613_s_at,0.0057798107,-0.008675497,0.0011298985,-0.00040862497
219614_s_at,0.00039616533,0.003539014,-0.0055707684,-0.0022323679
219615_s_at,-0.0056399764,0.00029294717,0.0029799067,0.00024567073
219616_at,0.0033928917,0.008164636,0.0043233573,-0.0054205456
219617_at,0.00031350064,0.0017900674,0.003354126,-0.00049097615
219618_at,0.0048148427,-0.005555187,0.003970644,-0.0018126891
219619_at,0.0017679038,-0.0064486926,0.0065985564,0.0059847035
219620_x_at,0.0051380973,-0.0047889976,0.0014413089,0.0041708956
219621_at,-0.004187389,0.008366045,-0.004484523,-0.0003794235
219622_at,0.0072733,0.004949793,-0.0009772999,-0.0069419523
219623_at,0.0040778914,-0.0051370175,-0.0042868764,0.0014175185
219624_at,-0.0030716804,-0.005600873,0.007270946,0.0076670335
219625_s_at,0.0044847643,-0.0058643064,-0.006540715,-0.0037324827
219626_at,0.00391046,0.0022151943,0.003654875,0.004359944
219627_at,0.0009879561,-0.004374364,0.0020680595,0.002623013
219628_at,-0.008730896,-0.0017153798,-0.0019502067,-0.0044574565
219629_at,-0.0077742967,-0.003907276,-0.003352215,0.011133401
219630_at,-0.006904252,0.004519672,-0.008295811,0.0028540904
219631_at,-0.006985819,0.00092774554,0.001830634,0.0027069468
219632_s_at,-0.006644416,-0.007353744,0.0062389793,-0.0034976392
219633_at,-0.0026268528,0.003447699,-0.0062469426,0.0064990036
219634_at,0.0040292228,0.0049762107,-0.0015936352,0.0052929115
219635_at,-0.0033978736,-0.0048282687,0.0036299536,-0.0020054653
219636_s_at,0.0070782825,0.00071280217,0.0005027488,-0.004339503
219637_at,0.00037152594,0.0013664021,-0.0030350485,0.0014553578
219638_at,0.0054204334,-0.0028310514,-0.0064185094,0.0011906507
219639_x_at,-0.005046662,-0.0075047878,-0.0055379746,0.005554583
219640_at,-0.0006872668,0.006901113,0.0019011244,-0.0057955636
219641_at,0.0001424,0.005267231,0.0051589487,-0.000106405496
219642_s_at,0.0008173447,-0.0024470526,0.0034415403,0.0058498755
219643_at,0.0022478616,-0.00097152137,0.0025157079,0.007729416
219644_at,0.0006173164,-0.0040682354,0.006711223,-0.0022624747
219645_at,-0.0022488206,0.0069788303,-0.004524057,0.004757254
219646_at,0.0056769503,-0.0018940857,-0.0052583963,0.0022913467
219647_at,-0.0047784415,-0.0015898569,-0.006556887,0.0056978096
219648_at,-0.008267986,-0.0077103786,-0.0055212886,-0.005979418
219649_at,-0.0034692325,-0.0029364838,0.0027355507,-0.004868131
219650_at,0.0031952756,0.0030027372,0.004156953,0.0064892885
219651_at,-0.001746065,-0.0063423202,0.0041880636,0.0034827716
219652_s_at,-0.004878786,-0.0004964166,0.0062331236,-0.0025714703
219653_at,0.0032330684,-0.0051396517,-0.006892474,0.0033748178
219654_at,0.004597583,0.0050621442,0.0041341074,0.0046159816
219655_at,-0.0016038545,0.0039906986,-0.0011745344,0.0061040875
219656_at,0.00093767664,0.008868311,-0.0038482242,0.0021518697
219657_s_at,-0.0045604594,-0.0043037776,-0.0020406437,0.0051275706
219658_at,0.007233515,-0.00019104812,0.0042478396,0.0031006362
219659_at,0.0030119214,0.002381754,0.0021602751,-0.0042419056
219660_s_at,0.0038743159,0.0045516407,0.0022561613,0.00041526652
219661_at,-0.0038403573,0.0070797955,0.0037250845,0.0025898947
219662_at,-0.0043185297,0.0003151935,0.0042619696,0.0023108323
219663_s_at,0.004212749,-0.0012709041,-0.0010684405,0.0023176172
219664_s_at,-0.0053235823,-0.00064166635,0.0033801717,-0.0066382466
219665_at,0.007907583,-0.0019344048,0.0027913754,0.0064448835
219666_at,-0.0036409935,-0.00341031,-0.003746462,0.0026366892
219667_s_at,-0.0044200267,0.001439295,-0.005652396,0.0016950299
219668_at,-0.005571085,0.002180509,0.00015928404,-0.001767467
219669_at,0.00051523786,-0.0028364663,0.0030287723,0.006236982
219670_at,-0.0062198984,-0.00012976736,-0.004869108,0.0053444644
219671_at,-0.004757481,-0.0006871341,-0.0051425626,0.0053857537
219672_at,-0.0068744626,0.005748785,0.0071377954,-0.00092019234
219673_at,0.003340242,-0.008796656,0.0045227422,0.0013641397
219674_s_at,0.0018018504,-0.0065628155,0.0053529176,0.0036486532
219675_s_at,0.003939751,-0.00013924303,0.0014378399,0.0022855971
219676_at,0.005869793,-0.0046923966,0.004049227,-0.0035628406
219677_at,-0.004986837,-0.006177352,0.00483379,0.002977743
219678_x_at,0.005254371,-0.006553373,-0.002084682,0.005943343
219679_s_at,0.004227362,-0.0029914845,0.00050391397,-0.00085495465
219680_at,0.0033855035,-0.007027261,0.00010624673,-0.005142276
219681_s_at,0.006241314,0.0016844253,0.0025209258,0.0043847784
219682_s_at,-0.004245891,-0.00230602,-0.0018992283,-0.00038716357
219683_at,0.0063540903,0.0046843025,0.0025856178,-0.0061675366
219684_at,-0.0065085213,-0.00762791,0.0016649971,0.0028262
219685_at,-0.004478694,0.007926658,0.0028679976,0.0010101692
219686_at,0.004569831,-0.0058251526,0.0019921605,-0.0017755645
219687_at,-0.006838335,-0.0061815046,-0.005736002,-0.0025388899
219688_at,0.005212836,-0.008840147,-0.00053758477,0.009895908
219689_at,-0.0029137908,0.0015931026,0.0029017336,-0.005747504
219690_at,0.0014937281,-0.0067796367,0.0051268856,-0.0067213387
219691_at,-0.004467252,-0.0056060283,-0.0033268204,-0.00089144736
219692_at,-0.005966528,0.001512306,-0.0038913484,-0.0066433977
219693_at,0.002352248,-0.0013757715,0.002235082,0.006833343
219694_at,-0.0012458663,0.00269864,0.003876933,-0.0023473473
219695_at,-0.007906548,-0.00013293246,0.0027293225,-0.003242889
219696_at,-0.0024435597,0.0020252843,0.0017909476,0.0034208528
219697_at,-0.0010629863,-0.0048546004,-0.0013294141,0.0036177568
219698_s_at,0.0038912531,0.0014558065,-0.0023215106,-0.0010148262
219699_at,0.0019501526,0.0039637387,-0.00014243905,-0.0046018236
219700_at,-0.0029161132,0.0020475206,0.0032310786,0.005818779
219701_at,-0.0019465652,0.0025229373,-0.0052894535,0.005064664
219702_at,-0.0062200124,0.0015730293,-0.006857261,0.0051228344
219703_at,0.0073338733,-0.004337852,-0.0021165933,0.005655415
219704_at,-0.0027157853,-0.0068881414,0.0077763097,0.0044070208
219705_at,-0.0009173582,0.0023877819,0.005480416,0.0010045065
219706_at,0.0031037976,0.0015835592,-0.0021016796,-0.0032305394
219707_at,0.00013205555,-0.0030860205,-0.0011126634,-0.0011237503
219708_at,0.008436895,0.0043348665,0.0017233985,-0.0063440655
219709_x_at,0.0004906599,0.006406296,0.0007856801,0.0001549821
219710_at,-0.0027680828,0.002636836,-0.0031464603,-0.0062879543
219711_at,0.0005447276,0.0015986769,-0.0018627939,0.0027831222
219712_s_at,-0.0021737667,-0.0042167366,-0.00023216402,-0.0033340955
219713_at,0.0039087674,0.0012668355,-0.0051372163,0.008273025
219714_s_at,-0.0024793795,0.0038596932,-0.0014490219,-0.00011436743
219715_s_at,0.0064718756,-0.005991951,0.004885503,-0.0066328873
219716_at,-0.002716981,-0.0055819256,-0.008138845,0.00082048564
219717_at,0.0017116572,0.005305514,-0.0007091012,-0.0077321883
219718_at,-0.0048443354,-0.00541668,0.002686841,-0.004219834
219719_at,-0.00052376185,0.0014923365,-0.0043180897,0.003638958
219720_s_at,0.0039036458,-0.003528491,0.00021416495,0.0042780777
219721_at,-0.0033878677,-0.0064579616,0.0010594695,-0.003006336
219722_s_at,0.0042806775,-0.0070317565,0.0042418065,0.0048312396
219723_x_at,0.0027224112,0.0037387623,-0.0034508698,-0.00070936786
219724_s_at,0.0043705828,-0.00766969,0.0032610188,-0.0022423898
219725_at,-0.0012209519,0.0077229957,0.0012608229,0.0033733596
219726_at,-0.0051580863,-0.0010523929,-0.0023570394,0.005565911
219727_at,-0.0020198924,0.00082347833,0.005939258,0.0050553326
219728_at,1.6989753e-06,-0.0007758027,0.0038610578,0.0031620804
219729_at,-0.002096667,0.0042040003,0.0026368524,-0.0026519059
219730_at,0.0014670155,0.006243868,-0.00096311426,-0.0065696845
219731_at,-0.0050731977,-0.003216098,-0.0030505678,0.0036863096
219732_at,-0.0030757561,0.006923376,0.004826797,-0.004667826
219733_s_at,-0.00050107203,-0.0016912802,0.0036199852,0.0057704877
219734_at,-0.0052559422,-0.0057799257,-0.0042807064,0.0068339575
219735_s_at,-0.008055511,0.0028648525,-0.0059804674,-0.0048801405
219736_at,0.0031110502,0.0030152232,2.9969731e-05,0.004115409
219737_s_at,-0.006436274,-0.0046290597,0.0048490763,0.0021727832
219738_s_at,-0.0072493535,0.0023041144,-0.0024805986,0.0021563722
219739_at,-0.0071169604,0.0070494357,-0.0013284658,0.0030753715
219740_at,-0.0044613667,-0.0030336117,0.0022671386,-0.0058366484
219741_x_at,0.003694345,-0.003043319,-0.0013537047,0.0046092677
219742_at,0.00177416,-0.00046719864,-0.001227324,0.0038998364
219743_at,-0.009996206,0.003392262,0.0064847013,-0.0036397672
219744_at,0.0055027627,0.0071082762,-0.0062176464,-0.0027259865
219745_at,0.0034030625,-0.0016495313,0.00095936283,0.0008932113
219746_at,0.003065381,-0.0028157942,-0.0053636567,0.0054805307
219747_at,0.005309255,-0.0032837752,0.001301924,-0.0022942792
219748_at,0.0020389976,0.0023151827,0.0015401955,-0.0018979636
219749_at,-0.0014699625,0.0009879424,0.0021970621,0.001784399
219750_at,0.0016860397,0.004667303,0.0004031352,-0.0048827818
219751_at,0.003515935,0.0027907514,0.006811286,0.0025918963
219752_at,0.001767952,-0.0004660727,0.003143697,-0.0034766248
219753_at,-0.005166791,0.006514299,0.004193607,-0.0031052793
219754_at,-0.004979741,0.0036821817,0.002719865,0.005885332
219755_at,0.0051807105,-0.0036772839,-0.004702894,-0.001711927
219756_s_at,0.0022952333,0.0026224453,0.0039199353,-0.0002670674
219757_s_at,0.00027064283,0.00035182675,0.006107272,0.0035813374
219758_at,-0.002497617,-0.0035299347,0.002269358,0.004273356
219759_at,-0.005537781,0.0068308716,-0.0058783647,-0.0019798044
219760_at,-0.0021681949,-0.00012930862,0.00078225945,-0.006295733
219761_at,0.0003507255,-0.009328182,0.005004519,0.003805878
219762_s_at,-0.006093822,0.002845476,0.00077909743,0.0024501134
219763_at,0.0058449646,-0.00037680002,-0.0035849996,0.009087252
219764_at,-0.002394533,-0.001379726,0.0019706786,0.00080427644
219765_at,-0.00464774,-0.0061394526,-0.004185476,0.0027401657
219766_at,-0.004745079,-0.0077429274,-0.0033969418,0.006592693
219767_s_at,-0.004776964,0.0064629037,-0.0066439956,0.005214444
219768_at,-0.0032007382,0.006218235,0.0040851044,0.004028154
219769_at,0.006930528,-0.0034076932,0.007305196,-0.00047700756
219770_at,-0.0022831939,-0.0048482995,0.005588736,0.0027536638
219771_at,-0.003055468,0.006111832,-0.0029259648,0.002203162
219772_s_at,-0.006976288,-0.0004796456,-0.0037238048,0.0061406787
219773_at,-0.0021593203,0.0029689241,0.0020623913,0.0055871755
219774_at,0.0015265892,-0.0041670995,-0.0014024698,0.0029199517
219775_s_at,-0.007222651,-0.0045472966,-0.0050766286,0.00053511193
219776_s_at,0.0073297853,0.0076697716,-0.0034193054,-0.00071762287
219777_at,0.0011249196,-0.0076271957,0.00032969477,0.0013589214
219778_at,0.0041349386,0.0079620015,0.005543331,-6.597379e-05
219779_at,0.006565012,0.0009222174,0.0075981673,0.007285558
219780_at,0.007280534,-0.0003383903,-0.0057692123,0.007146638
219781_s_at,-0.003590826,0.001240154,0.00328873,0.0007668719
219782_s_at,-0.0046373517,0.004712884,0.006418531,-0.003969453
219783_at,-0.006343685,0.0047799023,-0.0037179694,-0.0009660778
219784_at,-0.002346917,0.0054582073,0.004299221,0.005421236
219785_s_at,-0.0071514314,-0.0036374633,0.0010596854,-0.0052598454
219786_at,-0.0021230676,-0.0016140045,0.005037471,-0.0023470472
219787_s_at,-0.00029399194,-0.0068425112,0.0056664,0.0037937735
219788_at,6.8546484e-05,0.0031306802,-0.00444869,0.0016442017
219789_at,0.0065756533,0.0026550684,-0.007757093,-0.004895645
219790_s_at,-0.00022014425,0.007083853,0.001674795,-0.00043164648
219791_s_at,-0.0064299107,-0.007211787,-0.0007597336,-0.0041607353
219792_at,0.00015383538,0.005936617,-0.0022527734,0.001791064
219793_at,0.005487763,0.00039154894,0.0033544826,0.0073043224
219794_at,-0.0052315895,0.007085747,-0.005682986,0.000225886
219795_at,-0.006297969,0.0012475221,-0.008926229,0.004075377
219796_s_at,0.0072176154,0.0017139174,0.007331,0.0053749196
219797_at,-0.0054796985,0.0045020254,0.0030400557,0.0011754542
219798_s_at,0.0039543225,-0.0046580774,0.0011647698,0.004127535
219799_s_at,0.0037492833,-0.0053992863,-0.008841122,0.002349029
219800_s_at,0.0030688958,0.001699296,-0.0047082407,0.0030287588
219801_at,-0.0033194735,0.0036053266,-0.006196629,0.005039517
219802_at,0.0012023954,-0.00617491,-0.0058086524,0.0011577262
219803_at,-0.006628285,-0.005041107,0.0075366176,0.0013195194
219804_at,-0.0005130501,0.005171954,0.00075882213,-0.004968424
219805_at,0.006378985,-0.00059845846,-0.0069186897,0.0050839586
219806_s_at,-0.0014187096,-0.002815942,0.003950268,0.0067997174
219807_x_at,-0.006205512,0.00093343697,0.007345754,-6.4051605e-06
219808_at,0.0035572299,-0.0043075574,0.007684089,-0.0014720745
219809_at,-0.004626048,0.001052446,-0.007401606,0.0001064444
219810_at,-0.003848849,0.003670108,-0.0027431683,0.006232602
219811_at,-0.0037151948,0.0056080446,-0.00022050392,0.0024062449
219812_at,-0.003145812,-0.0034717151,-0.0019841124,-0.005694297
219813_at,-0.0034299984,0.0011429294,0.0009044998,0.005832271
219814_at,-0.0027309177,0.00723263,0.0021553172,-0.0062799263
219815_at,-0.0056752507,-0.0008015108,0.0015763879,-0.005476742
219816_s_at,0.006556279,-0.0064810915,-0.001663304,0.0017314551
219817_at,-0.005167488,-0.0068114935,-0.0045886883,0.0014893473
219818_s_at,0.0040526,-0.0025623785,-0.005008275,0.0013768891
219819_s_at,-0.0027553006,0.0064827367,0.006179719,0.0012946342
219820_at,-0.0035411862,-0.001859073,0.0024053059,-0.0026375605
219821_s_at,0.0031193802,0.0024032833,-0.001021257,0.0047996286
219822_at,-0.002137872,0.00396219,-0.0033193748,0.0052373954
219823_at,0.0035982726,0.00094911706,0.0040667537,0.004506847
219824_at,0.0048906123,0.0077447374,-0.004038652,0.008699155
219825_at,0.0032078957,0.0038407329,0.0074582044,0.0012048489
219826_at,0.0047176704,-0.0039050966,0.0053049535,-0.007303204
219827_at,0.0021467358,0.0013546434,0.005503368,0.0041756006
219828_at,0.003748058,-0.0005801041,0.0025118184,0.0048858356
219829_at,-0.0020105024,0.0035208738,-0.0023023384,-0.006528312
219830_at,-0.006221643,0.0061969063,-0.0030868917,0.001806601
219831_at,-0.0027545486,-0.0074225734,-0.0035910606,-0.0048104883
219832_s_at,0.00019424128,0.0049836515,-0.008630634,0.0020240908
219833_s_at,-0.0029943995,-0.0034235877,-0.0050216774,0.0048818984
219834_at,-0.0021947287,0.0030900333,0.006833903,0.0022469296
219835_at,0.004276772,-9.404452e-05,0.0022919613,0.002547766
219836_at,0.0017018064,-0.010275878,0.0009198007,-0.0016804517
219837_s_at,0.003337541,0.0027799925,0.0033961486,0.001030636
219838_at,0.0048485864,0.004289937,-0.004459549,-0.004216085
219839_x_at,0.00016410383,0.0026640694,0.007335111,0.0011968594
219840_s_at,-0.006827664,-0.0034396478,-0.0031846706,0.007458135
219841_at,0.0013941205,-0.000956622,-0.0036927706,0.0033131843
219842_at,0.0015431127,0.0002760908,0.0020376889,-0.004867069
219843_at,-0.0028117562,0.001282229,0.006005817,-0.0010618296
