Gene,0,1,2,3
222183_x_at,-0.0018730465,0.0010675486,-0.0045751273,0.00548864
222184_at,-0.007681263,0.0029599636,0.00064204313,-0.0071976217
222185_at,0.007526995,-0.0027134235,-0.0028513356,-0.0010165724
222186_at,-0.0006089605,-0.0016270158,0.005110266,-0.006982153
222187_x_at,0.0014108637,-0.00716541,-0.0061934004,0.0045414777
222188_at,-0.0039210455,0.00019023975,0.004666183,-0.0008913697
222189_at,0.006738305,-0.00056472374,0.0071083982,-0.000345504
222190_s_at,0.0005509212,0.0067375326,-0.005780111,0.00047677217
222191_s_at,0.0041952296,0.0007245839,-0.0052585257,-0.005389878
222192_s_at,0.004566909,-0.0030124474,-0.0061865826,0.0016724069
222193_at,-0.0057571465,-0.005301608,0.00055538537,0.0043086503
222194_at,-0.0033628629,0.0016709303,0.004415412,0.0030180088
222195_s_at,-0.002258385,0.002866889,-0.0056152837,0.0023497664
222196_at,-0.0004429585,0.0028473919,8.650961e-05,0.0076155216
222197_s_at,0.0022015339,-0.0078657465,0.002137984,-0.00048477628
222198_at,0.003596358,-0.0026990874,0.004212303,-0.00036571117
222199_s_at,-0.0043618814,-0.005923396,0.001742504,0.0022851417
222200_s_at,0.003844737,0.0016603498,-0.0053213593,-0.004313647
222201_s_at,-0.00541175,0.000534588,-0.002628653,-0.00031168357
222202_at,-0.006643522,0.003884383,0.0032279324,-0.0055665304
222203_s_at,-0.007259971,-0.0074471203,-0.0010657812,0.004466677
222204_s_at,-0.007034629,-0.003040456,-0.00023457367,-1.3786537e-05
222205_x_at,-0.0034648206,-0.007060174,0.0020215684,0.0056098164
222206_s_at,-0.003377833,-0.0048697395,0.0035436172,0.0026607127
222207_x_at,-0.001638798,-0.005949689,-0.005078541,-0.008613893
222208_s_at,0.0016082547,2.7040114e-05,0.0012241402,0.005354945
222209_s_at,-0.0074691814,0.003493134,-0.005044292,-0.00054285454
222210_at,0.0021882642,0.0044714706,-0.006248141,-0.005068388
222211_x_at,0.00070313073,0.0043407283,0.0019754057,0.007371415
222212_s_at,-0.00055105484,-0.0018679767,0.0004785916,-0.006234805
222213_x_at,-0.00032186668,0.0015641984,0.004126092,0.0037487377
222214_at,-0.004874152,0.004049183,-0.0005954099,0.0037893932
222215_at,0.004012768,-0.0018884604,-0.006270536,0.0053377147
222216_s_at,0.0063475366,0.004544174,-0.0021544707,-0.0063674343
222217_s_at,0.0014238975,0.00621858,0.0043605203,-0.008289532
222218_s_at,0.002388145,-0.0061315764,-0.0035800734,-0.0034512805
222219_s_at,0.0021240455,0.0017386841,-0.0023742644,0.0026864859
222220_s_at,0.006093132,0.000466697,0.0076329713,-0.005274365
222221_x_at,0.00092727545,-0.00286521,-0.0048191,0.0052531753
222222_s_at,-0.005843317,0.0031664781,0.002419624,-0.0033130369
222223_s_at,0.004289038,-0.005093239,-0.009049165,-0.0036867103
222224_at,-0.003122869,-0.00072303443,-0.0057752114,-0.0039656833
222225_at,-0.0020018995,0.0013493088,-0.00048506545,0.0038386045
222226_at,0.0033902917,0.001910059,0.0019065673,-0.0002999764
222227_at,-0.006309402,0.0059741624,0.005510508,0.0032089113
222228_s_at,-0.0027352336,-0.006157072,-0.0011150965,0.0056958096
222229_x_at,0.005771873,-0.0026968967,-0.0076572513,-0.0064288094
222230_s_at,-0.0069173933,-0.0076241633,-0.0041457633,0.005644091
222231_s_at,0.003336931,-0.0046151606,-0.0042401603,-0.0031691473
222233_s_at,-0.0014242016,0.004537021,-0.00018061357,0.0044385106
222234_s_at,-0.0017536166,0.00417789,0.0011960665,0.0015776976
222235_s_at,0.0028965494,0.0042004394,0.0015679273,0.004726995
222236_s_at,0.0046075266,-0.0039440882,0.001404274,0.0054083997
222237_s_at,-0.0072610234,-0.00197395,-0.0013414749,-0.0040351134
222238_s_at,-0.006004734,0.003735854,0.005305886,0.0027818063
222239_s_at,0.0035473844,-0.0055831517,-0.00755481,-0.0073306696
222240_s_at,-0.0025397139,0.0025700044,-0.0036564718,-0.0076785693
222241_at,0.0058124256,-0.0020254732,0.00010585151,-0.0051126126
222242_s_at,0.0015027913,0.0071347104,0.006057943,-0.0069435765
222243_s_at,0.00048195163,-0.0059873164,0.0069941333,0.005523333
222244_s_at,-0.000985147,-0.005854674,0.0056688287,0.0019045817
222245_s_at,-0.004321706,0.0022684901,0.0072289673,-0.0055285585
222246_at,-0.0011790432,0.0019800798,0.004567699,-0.0061946316
222247_at,0.005772684,-0.0046990663,0.0015069825,0.0020376092
222248_s_at,-0.0016455988,0.0040189624,-0.006197483,0.0062436033
222249_at,-0.0045004073,0.0026478088,0.0054431143,0.007794177
222250_s_at,-6.6472225e-05,-0.0025057034,0.0025916698,0.0064465064
222251_s_at,0.0007452423,-0.0022387763,0.0028856038,0.0032640046
222252_x_at,0.0040113935,0.0012519071,-0.0019139409,-0.0076924874
222253_s_at,0.0019417312,0.007317089,0.0065718307,0.0014246298
222254_at,-0.005390948,0.0023361174,0.0074093114,0.0056572948
222255_at,0.0020772826,-0.0010498754,0.0060077584,-0.0053150244
222256_s_at,0.007002723,0.006631392,-0.0049145585,-0.0025210693
222257_s_at,-0.0039159646,0.0011804991,0.003731242,0.0012506976
222258_s_at,0.004572049,0.0051355376,-0.0063080327,0.0019549858
222259_s_at,0.0045977323,0.0045650518,0.0033999179,-0.0034117738
222260_at,-0.0037914782,-0.0057980204,0.004244603,0.0067964615
222261_at,-0.0012997465,0.003171882,0.004163677,0.00028794873
222262_s_at,0.001239456,0.00173822,0.0013380277,0.0066457954
222263_at,0.005319767,-0.004542054,-0.0046903226,-0.0015319622
222264_at,-0.005305233,0.001118113,0.0052911816,0.0016850387
222265_at,-0.0057371506,0.000799272,0.0071882824,0.004965968
222266_at,-0.0010798238,-0.0069024125,0.0070561157,-0.0062701404
222267_at,0.0016950448,0.0039719585,-0.0057184887,-0.0034988115
222268_x_at,0.0053679547,-0.006420396,-0.0012672592,0.0034906464
222269_at,0.0027279465,0.0028478894,0.0019952187,0.00010497788
222270_at,-0.006852533,0.0010980938,-0.0009167076,-0.0011692352
222271_at,-0.0032928928,0.0021205957,0.005498626,-0.002489505
222272_x_at,-0.00172855,0.0016146853,0.0071478006,-0.00068281766
222273_at,-0.0024091809,-0.008381705,-0.0044403425,0.0038540596
222274_at,0.0039179614,0.00037108257,-0.003019698,-0.0024794186
222275_at,-0.002919726,0.004581568,0.005131002,-0.0028727762
222276_at,-0.0019765976,0.00167411,0.0053832456,-0.006581737
222277_at,-0.00033895668,-0.004097553,-0.0013418737,0.0033112108
222278_at,0.0018308208,-0.0007935233,-7.479125e-05,-0.0003015491
222279_at,-0.008100789,0.005537464,-0.0053812824,-0.0005820371
222280_at,-0.0044614943,0.0046419958,-0.0056535844,-0.0011126207
222281_s_at,-2.397313e-05,-0.0028593796,0.00056196307,0.005724959
222282_at,0.00091409887,-0.0071012205,-0.004050466,-0.0070385924
222283_at,0.001944238,0.0056404388,-0.003586477,0.004805026
222284_at,-0.002453303,-0.0035885696,-0.0019723787,-0.0078096734
222285_at,0.0011880387,-0.006471384,-0.0026306456,-0.00025986249
222286_at,-0.0009654251,-0.0056959963,-0.005100048,-0.0031361945
222287_at,0.0019061296,-0.00075678295,0.0056206547,0.0032790964
222288_at,-0.0031022634,0.0076849204,0.004939773,0.0014461136
222289_at,0.001326067,-0.0033143698,0.0021186192,0.0036001983
222290_at,0.0039572446,-8.9360165e-06,0.006804871,-0.0047733244
222291_at,-0.0034042916,0.0065068337,-0.0024792822,0.005825912
222292_at,-0.0057675117,0.006201128,0.0026197121,-0.0029107984
222293_at,0.0046809767,-0.0036115767,-0.0032815782,0.00071430067
222294_s_at,-0.0038486435,-0.00082924153,-0.0037775575,-0.0066553294
222295_x_at,-0.007538036,0.006075492,0.001270186,0.00046924534
222296_at,-0.00033555197,0.00072319875,0.007494739,-0.00111914
222297_x_at,-0.0054279547,-0.00073429913,0.003018395,-0.0015333312
222298_at,0.006021672,-0.0022666086,0.0026033474,0.0037237417
222299_x_at,-3.567667e-05,0.004468385,-0.0057745012,-0.0038119787
222300_at,0.007387407,-0.005016613,0.00605104,-0.0060397447
222301_at,-0.004259082,-0.0033666105,-0.006765296,0.004723763
222302_at,0.0059776832,-0.006623208,0.0028538741,0.0018059124
222303_at,0.0037890966,-0.003986177,-0.0044547855,0.0004918208
222304_x_at,-0.004539716,-0.005631199,0.00333901,0.006675157
222305_at,-0.0027370183,-0.0009666904,0.00040035756,0.0065090046
222306_at,-0.0022816553,0.00035355164,0.00051879085,0.001399413
222307_at,-0.0014581052,-0.0039878613,0.00025584505,-0.004725561
222308_x_at,-0.004169865,-0.0035751802,-0.0060693184,-0.0032876255
222309_at,0.0007291364,-0.009894765,0.0018399488,-0.0028042647
222310_at,0.004962529,0.002212948,-0.0007214231,-0.0059198737
222311_s_at,0.005512445,0.0013854052,-0.0023301602,-0.0047735022
222312_s_at,-0.0045398986,0.008463649,0.007908261,-0.0042549893
222313_at,-0.00402461,0.0046916693,-0.00781864,-0.00647705
222314_x_at,-0.0029035516,-0.0019934655,-0.0034494644,0.007911742
222315_at,-0.0015302161,0.0062428573,0.0003195038,-0.0027158193
222316_at,0.005341034,0.0045774337,-0.005760074,-0.0043340772
222317_at,-0.0057636793,0.0014424933,0.008030667,-0.0017570362
222318_at,0.0013518747,0.004859512,0.0066340882,0.003684252
222319_at,0.002197406,-0.003872675,0.0054128617,0.004091381
222320_at,0.005147038,-0.005220232,0.0046797665,0.005899849
222321_at,-0.0036424613,0.0044725533,-0.0032474904,-0.0030415729
222322_at,-0.0023531825,0.006970844,-0.0017580596,-0.0030862808
222323_at,-0.0023961456,-0.0044060294,-0.003061833,-0.004757416
222324_at,0.0020352872,0.00031005454,-0.0032573212,0.004708918
222325_at,-0.005312354,-0.0030908545,-0.004910862,0.0054433444
222326_at,0.00609782,0.0019701289,-0.0046489527,0.004482923
222327_x_at,-0.004535143,0.0065472513,-0.00043552427,-0.001806624
222328_x_at,-0.00469734,0.0025619476,-0.0012166332,0.007137691
222329_x_at,-0.0078098564,-0.007889722,0.0039976547,-0.0066915867
222330_at,-0.002982484,0.0016256592,-0.0044648694,-0.0019697715
222331_at,-0.0067976248,-0.004912222,0.0015763389,-0.0017537341
222332_at,0.0046818294,0.0004804042,-0.0052895565,0.0019187809
222333_at,-0.0012232924,-0.004616551,-0.0006684591,0.0062661977
222334_at,-0.0042330343,0.00666552,0.0003184944,0.0035851542
222335_at,-0.004395699,-0.00072271895,-0.003144395,0.00826434
222336_at,-0.0016238298,-0.0062254206,0.00618739,-0.00084395224
222337_at,-0.0038406542,-0.005514074,0.0063328836,-0.004911028
222338_x_at,-0.0036321755,-0.0010368065,-0.003418487,-0.008073956
222339_x_at,-0.00051783596,0.0041922135,-0.004923105,0.004780193
222340_at,0.006141906,0.002385524,-0.0009110867,-0.00026056977
222341_x_at,0.006009448,-0.0061787,0.0034283972,0.0011978438
222342_at,-0.0013956099,-0.0056487382,0.007686724,0.007167767
222343_at,0.0022173945,-0.004822198,-0.0018815325,0.007761245
222344_at,-0.0064909193,0.00091454707,-0.0062945406,-0.0005683216
222345_at,0.0006172796,-0.0063281436,-0.0034908396,8.472251e-05
222346_at,-0.005911122,-0.002859509,0.0035043093,0.002449175
222347_at,-0.0011720819,-0.002676732,-0.005936789,0.0004851795
222348_at,-0.0030749158,-0.0052165994,-0.0069226637,-0.0018844631
222349_x_at,0.0041448097,-0.00694818,0.0043172333,-0.0024057762
222350_at,0.005592,-0.000285676,0.0012960794,0.003457767
222351_at,-0.0069552725,0.004712269,0.000927073,-0.0036994915
222352_at,0.0009230601,0.0061544674,-0.0041840416,-0.0072674896
222353_at,-0.003038192,0.0033358,0.001328672,0.005923849
222354_at,-0.006220799,-0.00106349,0.0006400762,-0.0016121344
222355_at,0.0062795314,0.0066337604,-0.0019747124,-0.0056171613
222356_at,0.0016746884,-0.0036096023,4.8052425e-05,-0.006072133
222357_at,-0.0015364207,0.0040440517,-0.00056811096,-0.00031580497
222358_x_at,0.0068401895,-0.0028929645,0.002797498,-0.0035615833
222359_x_at,0.0073198127,0.0053006443,-0.0057922294,-0.0063364664
222360_at,-0.0012528643,-0.0017952364,0.0067677996,-0.005714244
222361_at,-0.005576682,-0.0034833734,-0.004470739,0.009684194
222362_at,-0.006475984,0.0027702034,0.0015789962,0.00057557086
222363_at,0.008188768,0.0060791746,0.0024197802,0.0070143533
222364_at,-0.0072841723,0.0012452552,-0.003624171,0.006757115
222365_at,-0.005998503,-0.004506461,0.006157856,0.005774461
222366_at,-0.0039297272,0.0026474535,0.00061640516,0.0006351327
222367_at,-0.0034158914,-0.0042805783,-0.0011633734,0.004396567
222368_at,-0.0031305235,0.005617395,0.0061531896,0.0033973139
222369_at,-0.0024064789,0.00213678,-0.0023950392,0.0010512563
222370_x_at,0.0037114297,0.0052916966,0.0036211275,0.008024033
222371_at,0.0025518548,-0.005655527,0.007129823,-0.0072823917
222372_at,-0.0034666832,0.006080065,0.0070084925,0.00163024
222373_at,0.005831946,-0.006919436,0.0027610369,0.0027554561
222374_at,0.0007146251,-0.005610004,0.0046859416,-0.0055598165
222375_at,-0.0017237043,0.0059734182,0.0010933459,0.0030951789
222376_at,-9.859456e-06,-0.0019401122,-0.002384096,-0.0059682177
222377_at,0.003682203,-0.0056793215,0.0070884284,-0.0035927477
222378_at,-0.0020009044,-0.0044341465,0.0026709167,0.0025130217
222379_at,0.0044802288,-0.008234157,-0.0068522277,-0.0013663797
222380_s_at,-0.0016369425,-0.0034676003,0.0013047992,0.004171732
222381_at,-0.0070181927,-0.00019358184,0.004182535,0.0016464558
222382_x_at,0.0001501709,0.0011916392,0.006260759,0.004438413
222383_s_at,0.005883789,-0.0008059728,0.00015089913,-0.0060129883
222384_at,0.008266168,-0.0057898737,0.005023856,-0.0032545598
222385_x_at,-0.0031046516,-0.0013505359,-0.0102358945,0.0070911967
222386_s_at,0.00621394,-0.0016987185,-0.0019104577,-0.0028576043
222387_s_at,-0.001773712,-7.2907125e-05,0.0043112733,0.0013487111
222388_s_at,-0.0069856877,0.0032055464,0.0030632666,0.0017613929
222389_s_at,-0.0073349727,0.00080410787,0.0007489209,-0.0031702067
222390_at,-0.006634791,0.0029191212,0.004057503,-0.00048692044
222391_at,-0.005671128,-0.0031171169,0.0047116424,0.0010703077
222392_x_at,0.0017262729,-0.006574372,-0.00781584,-0.007322568
222393_s_at,0.0013075038,-0.0045562363,0.0020953186,-0.0033836553
222394_at,0.006015466,-7.0636794e-05,-0.006557257,-0.0034721366
222395_s_at,-0.0050128796,-0.00014144181,-0.005202522,-0.0038686863
222396_at,-0.005602734,-0.004406061,0.0015200876,-0.007290835
222397_at,-0.0032291063,-0.00088474824,0.002420398,-0.0045117387
222398_s_at,-0.0043074456,0.00079990615,-0.0032828052,-0.0038170407
222399_s_at,0.0050389636,-0.007157156,-0.0009963408,-0.0076745986
222400_s_at,0.00073557836,0.00041980896,0.0052046166,-0.005578909
222401_s_at,0.0064328276,-0.002931695,-0.0033052424,-0.007713748
222402_at,0.003465062,0.0008604383,-0.0045016455,0.0045767804
222403_at,0.005227956,-6.67443e-05,-0.0011775924,0.0028698868
222404_x_at,0.0063311993,-0.006966226,0.0029041287,-0.004040426
222405_at,-0.0030356538,-0.0040654475,-0.0064639864,0.0022066047
222406_s_at,0.0052882163,0.00096316985,-0.0021975737,0.007177941
222407_s_at,-0.0014929494,0.0036560097,0.0049061463,-0.0013618261
222408_s_at,-0.0009975145,0.0047409143,-0.006575283,0.0047476245
222409_at,-0.00562354,-0.0063421107,0.004684629,-0.0067285835
222410_s_at,-0.0017595753,0.00036789148,-0.002631901,-0.0031865777
222411_s_at,-0.008929311,0.003909381,-0.0062406547,0.004584351
222412_s_at,-0.0069389027,-0.0032261154,-0.003969524,0.005802588
222413_s_at,0.0009995328,0.0018384432,0.0027319388,-0.0076887025
222414_at,0.005672536,0.004285203,-0.005997176,-0.0067257015
222415_at,0.00354126,0.0019387068,-0.0038103564,-0.0068011056
222416_at,-0.0064717853,0.0036581992,-0.007040363,-0.0036354589
222417_s_at,-0.003927946,-0.0019119758,-0.0030133533,0.0015902596
222418_s_at,-0.0058897343,-0.0038577316,-0.0036284283,-0.00591262
222419_x_at,-0.003496445,-0.005378443,0.0067290314,0.0046707727
222420_s_at,-0.0017644224,-0.00020868676,-0.0009375926,0.0005024394
222421_at,0.005804512,-0.007846445,-0.007019407,-0.00097279536
222422_s_at,0.0023050623,-0.003613934,0.0033778583,-0.008193026
222423_at,-0.0020753664,0.00034236524,0.0012425955,-0.0010026522
222424_s_at,0.00033260838,-0.0059181326,-0.0057213246,0.0013610282
222425_s_at,-0.0068009985,0.0005398712,-0.0029190388,0.0012769714
222426_at,0.0011826619,-0.001860157,-0.0031795246,0.00079197966
222427_s_at,0.00046795595,-0.0012335092,0.00015822226,-0.0009096608
222428_s_at,0.0033281022,-0.0024028465,0.0020112528,-0.006713872
222429_at,0.0051791416,-0.007483796,0.00068258186,0.0057771727
222430_s_at,-0.0068156654,-0.006984328,-0.0046177795,-0.000258236
222431_at,-0.0020309456,0.0014420646,-0.006369306,-0.0031482046
222432_s_at,-0.00038591135,-0.003043575,-0.0034122192,0.0032948959
222433_at,0.004444376,0.00040840337,-0.001749402,-0.0050711655
222434_at,0.0007181471,0.003782714,0.004355668,0.0040417686
222435_s_at,0.0055470425,-0.0029072084,0.0017803606,-0.0043693576
222436_s_at,-0.00063547416,0.0032584968,0.0050245128,-0.0042367917
222437_s_at,0.0005893657,0.0019188161,-0.003005013,6.9287034e-06
222438_at,-0.0012376382,-0.00045424432,-0.0010423277,-0.002723434
222439_s_at,0.0048986836,0.0019137152,-0.007946702,-0.006536314
222440_s_at,-0.0049353098,0.0018910377,0.0057303044,0.00266794
222441_x_at,-0.007960839,-0.0021845782,-0.0051510753,0.0030411347
222442_s_at,-0.0005191822,-0.0023143226,-0.0030248128,0.002877934
222443_s_at,-0.0023000122,0.0005915337,-0.0022577655,-0.005708366
222444_at,-0.0010873132,-0.0074670054,-0.0020665065,-0.0025777721
222445_at,-0.004112503,0.0011942617,0.0037486516,-0.004550915
222446_s_at,0.0013005838,-0.008709929,0.0007205024,0.0025018787
222447_at,0.00030418957,-0.0072336476,0.0053204275,-0.00037078277
222448_s_at,-0.00083673274,-0.00046106617,0.0021707115,-0.0016630541
222449_at,0.0062150215,0.005135669,-0.0068442114,-0.0063953656
222450_at,0.0037986308,0.0068519767,-2.1940687e-05,0.0012625017
222451_s_at,-0.001236254,0.0070780464,0.0042304136,-0.007095816
222452_s_at,0.0015287525,-0.006458142,0.0050841724,0.0036406894
222453_at,0.00071732525,0.0076236846,-0.004751117,0.0008171148
222454_s_at,-0.002005206,0.0005905847,-0.0041494165,0.000116367446
222455_s_at,0.0020441834,0.0003472718,-0.004879946,-0.0005504434
222456_s_at,0.0072009685,0.0012945222,-0.0015196204,0.0049169874
222457_s_at,0.0017007352,0.004791926,-2.2814622e-05,-0.0033088466
222458_s_at,0.0036867044,-0.007420605,-0.0040813033,0.0024777735
222459_at,0.002471834,-0.0041493988,-0.0055156695,-0.0077011813
222460_s_at,0.0023279353,-0.0012681107,-0.0033391248,-0.006802878
222461_s_at,-0.005280636,0.0049277944,-0.002999118,5.9965394e-05
222462_s_at,-0.0018403847,0.00036903165,0.003575094,0.0048387363
222463_s_at,0.0011925596,0.0073555447,0.0051677786,-0.0052837073
222464_s_at,-0.0033630708,-0.0044604815,-0.00691021,5.2526822e-05
222465_at,-0.009363456,0.0040739714,0.0002188357,-0.0011754198
222466_s_at,0.0039521568,0.0044950247,0.00039384209,0.00044232298
222467_s_at,-0.004388759,-0.0035676893,-0.0034378483,-0.0042786584
222468_at,0.005734409,0.0039609894,-0.0075136386,-0.0023425717
222469_s_at,-0.004122329,-0.0068972562,0.0013325464,-0.0034328415
222470_s_at,0.007787186,-0.0047879224,0.004982804,-0.005899873
222471_s_at,0.0027701715,-0.00015617936,-0.001169102,-0.007164699
222472_at,0.00091895316,-0.0012226307,-0.00070586806,0.0002047514
222473_s_at,-0.0054944684,0.004786434,0.004245093,0.0054079914
222474_s_at,-0.0011498969,0.0010344319,0.0021082459,0.0045771734
222475_at,-0.00019208097,-0.0063924063,-0.0070866547,-0.0056991116
222476_at,-0.0041703694,0.000779999,0.005931905,-0.004759471
222477_s_at,0.006182143,-0.006455265,-0.0045426446,-0.0054104864
222478_at,0.0054785926,-0.0016490935,0.0015812003,-0.0032724554
222479_s_at,-0.005168072,-0.0017434291,0.006651388,-0.0026918713
222480_at,0.0005865383,-0.004914583,0.000547113,-0.0018819772
222481_at,-0.007623432,0.0007147314,-0.00554163,-0.0016647454
222482_at,-0.0037267637,0.00079845573,-0.0063092187,-0.00209057
222483_at,-0.003967079,-0.006323511,0.0037028445,-0.005486573
222484_s_at,-0.010090546,3.7917012e-05,-0.001493868,-0.004853751
222485_at,0.0050671613,-0.00456614,-0.0072087874,0.007192906
222486_s_at,0.006153535,0.0021772762,0.0029147689,-0.0064751734
222487_s_at,-0.0044222265,0.0011622019,0.0003577281,-0.00018321165
222488_s_at,-0.002433695,-8.0399084e-05,-0.0014884124,-0.0017299365
222489_s_at,9.376006e-05,0.0006428891,0.0028968256,0.006501965
222490_at,0.0027541015,-0.006373778,0.00557381,0.0018723208
222491_at,0.0051845773,-0.0032372205,0.0004947309,0.005154423
222492_at,0.0039023415,0.0074942056,0.0014723049,0.0050831498
222493_s_at,-0.0056663384,-0.006404541,-0.0049551325,-0.0014665847
222494_at,-0.0034571255,0.005375294,0.0033681176,0.004220658
222495_at,-0.0030471983,-0.00046174854,0.0037762055,0.0030719014
222496_s_at,0.0010482456,0.0020676563,0.0048489827,0.0020610471
222497_x_at,-0.0009797785,-0.0052882247,0.0013823451,-0.0034241204
222498_at,-0.0052072206,0.0005090648,-0.0057947924,-0.0067793406
222499_at,0.00015484722,-0.0033690743,-0.0027597817,-0.0077539687
222500_at,0.0043047885,0.005769502,0.0033508725,0.0062788
222501_s_at,-0.002146626,-0.004676351,0.006105455,-0.0003823854
222502_s_at,-0.0026154777,0.0016472047,-0.0020401175,0.005349124
222503_s_at,0.0014635497,-0.005395833,-0.0012441159,-0.00029471092
222504_s_at,0.0006480985,0.0036317685,-0.0036894227,-0.001831061
222505_at,-0.0028649205,-0.004530574,0.0028606534,0.0061762263
222506_at,0.0015091867,0.006872184,-0.0024995047,0.0028552562
222507_s_at,-0.0063528684,-0.0058158045,-0.0069464203,0.005749942
222508_s_at,-0.005118563,0.0011166033,0.0014562835,-0.005738221
222509_s_at,0.007361684,0.0039207744,0.0004775266,0.007852081
222510_s_at,-0.0073518665,-0.0004154185,-0.0006630695,0.004142247
222511_x_at,0.0029573904,-0.005467624,0.00020197775,0.0054878388
222512_at,0.0018530436,-0.005973312,0.006541987,-0.007621977
222513_s_at,-0.0077742497,0.0010971228,0.0046462757,0.00055417203
222514_at,-0.004263744,0.0059017395,0.0009330753,-0.0074370923
222515_x_at,0.004821656,-0.0073350375,0.0046281284,0.000543936
222516_at,-0.0057957945,-0.0053597884,-0.006211732,-0.0058760406
222517_at,0.0019024458,-0.0012923781,0.0012893932,-0.0027659507
222518_at,-0.0079279,0.0062387134,-0.006921219,-0.0075793136
222519_s_at,0.003766238,-0.0034917558,-0.00094836147,-0.004861131
222520_s_at,0.0062563675,-0.0017150793,0.007573112,-0.0011268512
222521_x_at,-0.0014733896,-0.008176317,0.0018910599,-0.0019211187
222522_x_at,0.005013566,0.00420905,-0.001065679,-0.0013357456
222523_at,-0.0016869389,-0.0010950029,-0.0032260634,-0.0010370747
222524_s_at,-0.006890013,-0.0028061785,0.005453026,-0.0013858299
222525_s_at,-0.004238246,-0.0044165547,0.0005418965,-0.0024609896
222526_at,-0.0030068783,0.0046471055,-0.003696716,-0.0070356326
222527_s_at,-0.0051012253,-0.0013505655,0.0007593498,-0.003813375
222528_s_at,-0.0062978906,0.0014720428,-0.00020045093,-0.0046653263
222529_at,0.0055419346,-0.0029078352,-0.0030067381,-0.008217758
222530_s_at,-0.006857846,-0.0018867671,-0.0026260163,-0.0074282438
222531_s_at,0.0018730644,-0.005548253,0.005264806,-0.0009838175
222532_at,0.003662945,0.004102317,0.005073308,-0.0056545017
222533_at,-0.006476093,-0.006235094,0.0066005215,0.0065610013
222534_s_at,-0.003631252,0.0068595405,-0.001650465,-0.0033146522
222535_at,-0.0044043683,-0.0035009535,-0.0037535452,0.005441246
222536_s_at,0.0050752964,-0.0011255466,-0.004128306,0.0034581705
222537_s_at,-0.0036250802,-0.0072910036,0.00213008,0.0036937802
222538_s_at,-0.0016209513,-0.00012638667,-0.006408069,0.0052728434
222539_at,0.00055257627,0.0012817797,0.0044420124,0.0027692995
222540_s_at,-0.00032777013,0.0024981026,-0.002200755,0.0048670853
222541_at,-0.00022927826,-0.004568919,0.0062094354,0.004058501
222542_x_at,-0.00076287915,-0.0018388829,0.0074444422,-0.005304946
222543_at,0.00097459403,0.0029411167,0.0057550296,0.0038652625
222544_s_at,-0.001793558,-0.007570812,0.0046197423,0.0021936812
222545_s_at,-0.00012415831,-0.0075339368,0.006266966,0.0025398415
222546_s_at,0.007934938,-0.003637321,-0.0053232284,0.003602688
222547_at,0.0039891656,-0.0085066175,-0.0013707593,-0.0068063927
222548_s_at,0.004090185,-0.004213489,-0.006671532,-0.0011446534
222549_at,-0.006654751,-0.00032394042,0.0016300761,-0.0025608123
222550_at,0.0029049153,-0.0013672204,0.0030822684,0.0037851238
222551_s_at,-0.0013982803,0.007703116,-0.0011091057,-0.004847549
222552_at,0.0051210267,0.0039490103,0.00472284,-0.002462921
222553_x_at,-0.009132131,-0.008784513,-0.007434205,0.0030034664
222554_s_at,0.007814474,-0.0070633935,-0.005162638,0.0006563905
222555_s_at,-0.007162972,0.0007643311,-0.002574944,0.006679154
222556_at,-0.0058421744,-0.0051821065,-0.0064246645,-0.005506645
222557_at,-0.007941438,-0.0051235217,0.0005110612,-0.0059096515
222558_at,0.0057893023,0.0009507031,-0.0023730802,-0.0012684223
222559_s_at,0.0036629385,0.0028141348,-0.0042006737,0.0034566408
222560_at,0.0035732116,0.0016072525,0.0018710601,0.0041402373
222561_at,-0.006050265,0.0050071194,-0.0070487713,0.0006146512
222562_s_at,0.0070211305,-0.0028386274,-0.002359879,-0.0034371018
222563_s_at,0.006866439,0.0044138064,-0.0056231385,-0.0015295289
222564_at,0.0021787814,0.0070194732,0.006051311,-0.0077436133
222565_s_at,-0.0041172225,0.006023718,-0.0051514516,0.0017977089
222566_at,0.0006045971,-0.0050680144,2.4457624e-05,0.0044632745
222567_s_at,0.002580722,-0.0035112808,-0.0039724684,0.004565818
222568_at,-0.0062933904,0.0040257364,0.0026543795,0.00320516
222569_at,0.0019526109,0.0028994207,-0.004469066,-0.0012774136
222570_at,-0.0017739959,-0.0045407866,0.0055984855,-0.0035414374
222571_at,-0.006765512,0.0016213063,-0.0040549994,-0.009147328
222572_at,0.0007074091,-0.0034709887,-0.0077093667,0.003228387
222573_s_at,-0.0019392562,-0.0055524046,0.0018972547,-0.0036766012
222574_s_at,0.00602388,0.0057253297,-0.006706017,-0.0030352334
222575_at,-0.0029285974,-0.00062679773,0.0040433565,0.0062324055
222576_s_at,0.0016417262,0.00952122,0.0061864466,-0.0049262685
222577_at,0.0059056394,0.00023526461,0.0035966067,-0.0016520475
222578_s_at,-0.002599776,0.0022487403,0.0054951906,-0.0021054093
222579_at,0.0050693,-0.0025191777,-0.007411237,-0.003887458
222580_at,0.005288642,-0.007053779,-0.0063856533,-0.0057035377
222581_at,-0.0059022964,0.005466305,0.0016474866,-0.0071122143
222582_at,0.0054055424,-0.0028140964,-0.0047123856,-0.0069901687
222583_s_at,0.0027076865,-0.004614479,-0.006166042,-0.003195452
