Gene,IN,NN,PN,PP
218795_at,-0.003156065,-0.0056886044,-0.0018929975,-0.0057734414
218796_at,-0.0015136676,-0.0076775216,0.004413914,-0.0057242527
218797_s_at,-7.417912e-05,-0.004117545,0.0045223553,0.007053983
218798_at,-0.00056472054,0.0069349273,0.0032732897,-0.0022047246
218799_at,-0.0032346135,-0.0007708963,-0.008218878,0.0072425306
218800_at,-0.006849599,-0.0054015266,-0.0063106944,-0.0066039287
218801_at,-0.0010974457,-0.0017781353,-0.00417823,0.0022260414
218802_at,-0.00026125743,-0.008063001,0.002645625,0.00013840335
218803_at,0.0035338795,0.0046185073,0.0017882377,0.0024151502
218804_at,-0.002185624,0.0029881306,-0.0049292976,0.0009816339
218805_at,0.0056557385,0.0031238308,-0.0021148385,0.0031338423
218806_s_at,-0.0024253277,0.0021979515,0.002462788,2.2492313e-05
218807_at,-0.006173489,-0.0054570613,-0.004187619,-0.0073711346
218808_at,0.0029562507,-0.0052421135,0.0031751145,-0.0011992152
218809_at,-0.007481999,0.0037673838,-0.0012045541,0.004125446
218810_at,0.00018103488,-0.0008618909,-0.0071171117,-0.0015926037
218811_at,-0.0009360272,-0.005574985,-0.0018700251,-0.0047020786
218812_s_at,-0.0065893894,0.00537269,-0.0026508665,0.005187731
218813_s_at,-0.0038572866,-0.0017763836,-0.002175207,-0.003880566
218814_s_at,-0.0018338482,-0.00067337306,-0.0014621618,0.003282666
218815_s_at,0.0023364795,0.0016299223,-4.7936097e-05,-0.005344974
218816_at,-0.008552343,0.00235035,-0.0004593792,0.003375114
218817_at,0.0053593395,0.002987501,-0.0040357728,0.005872288
218818_at,-0.001423242,-0.0064295405,-0.006697873,-0.0039207656
218819_at,0.006389959,0.00017062757,-0.0018164769,-0.0021265626
218820_at,0.0019403348,-0.002096821,-0.0014023047,0.0058150114
218821_at,0.00081355055,0.0066608954,-0.00016857772,-0.0022565397
218822_s_at,0.00056882476,0.0040918794,0.00095932174,-0.006353647
218823_s_at,-0.0068082786,-0.006943234,-0.0017552313,0.002922212
218824_at,0.0064520813,-0.004114094,-0.0010679186,-0.0010623101
218825_at,0.0064358967,0.002633707,0.005226659,-0.0076868334
218826_at,-0.00579014,0.0041763713,0.002181192,-0.0071921535
218827_s_at,-0.0027499348,0.0025086172,0.0036595876,-0.004661778
218828_at,-0.004821074,-0.004177391,-0.0068681613,0.005738226
218829_s_at,-0.005878851,0.003899748,0.004010593,0.0016984569
218830_at,0.006054402,-0.0033210092,-0.0054223686,-0.0018341537
218831_s_at,0.00695216,0.0063969516,-0.0074166143,0.00472654
218832_x_at,0.0036642242,0.0018013983,0.0033680247,-0.0032873345
218833_at,-0.007487162,-0.0047591985,0.006000118,-0.0048940177
218834_s_at,-0.0048106937,-0.0057645785,-0.0017281391,0.0054994645
218835_at,-0.0015873509,-0.0036218865,0.0062155575,-0.00042858126
218836_at,-0.007178262,0.0065072505,0.00014761138,-0.0045808847
218837_s_at,-0.0037051118,-0.0020287314,0.005545632,-0.004531206
218838_s_at,0.0030084832,0.00030276313,0.0054614116,-0.0066580265
218839_at,-0.0052511175,0.0023424649,-1.8222145e-06,-0.0033180176
218840_s_at,0.0026848472,0.0062775095,0.0054195286,0.0060409657
218841_at,-0.00050433865,-0.001831333,0.0050743357,0.004669555
218842_at,0.000550544,-0.0077680824,-0.0035182051,0.00072249916
218843_at,0.00408449,0.0070266365,0.005598715,-0.0015878924
218844_at,0.0061580315,-0.00013804778,0.0023750567,-0.00669002
218845_at,0.00082936813,-0.007616957,0.0059117493,-0.0023827492
218846_at,-0.00690068,0.004135846,0.0024857456,-0.006834599
218847_at,-0.0037153866,0.0048035947,0.0013138716,0.004817139
218848_at,-0.0019177077,0.0018008279,-0.0016089585,-0.0015824348
218849_s_at,-0.0052806246,-0.001071445,0.0038850794,0.003173886
218850_s_at,0.005792828,0.0022918072,-0.002949713,0.0005418668
218851_s_at,0.0007013411,-0.004287857,0.0053482186,0.00032317257
218852_at,-0.002254023,0.004552685,-0.0076894904,0.0061583607
218853_s_at,-0.004466016,-0.006217144,0.0018176659,-0.004019187
218854_at,0.004177175,-0.0022091821,-0.0032653024,-0.00063333224
218855_at,-0.0011467666,0.008678123,0.001019112,-0.0002413069
218856_at,-0.0022651507,-0.0054124775,-0.001056782,-0.005050902
218857_s_at,-0.0055873673,0.0007184152,0.002858154,-0.006790099
218858_at,-0.0003055363,0.002765523,-0.0037727114,-0.005540379
218859_s_at,0.004749118,-0.00556255,-0.0023579395,-0.0029162555
218860_at,-0.0021160624,-0.0009080494,0.0035153227,-0.006504528
218861_at,0.0022838037,-0.006766112,-0.007881441,0.00043472627
218862_at,-0.006304642,-0.0065306304,0.0022483503,-2.6993914e-05
218863_s_at,-0.004746985,-0.0056941016,0.0015648745,0.0045534237
218864_at,0.0069871116,-0.0036986305,-0.0011258111,0.0017416357
218865_at,-0.0020010665,0.0036960735,-0.003995091,0.00530367
218866_s_at,0.00062376057,-0.004571804,0.004832995,-0.0007396569
218867_s_at,0.0016938434,0.002208938,0.0025572844,0.0061567617
218868_at,-0.009882197,0.002287821,-0.000460303,-0.008197964
218869_at,-0.0024523686,-0.0059078997,-0.006671849,-0.0035131217
218870_at,-0.006633817,0.005605679,-0.0047711353,-0.0022174767
218871_x_at,0.002489696,0.0023154048,-0.0039097103,0.00017620345
218872_at,-0.0041404036,-0.005044611,0.0071730684,-0.0033414592
218873_at,0.003283629,-0.0034968022,-0.0013634642,-0.0006357085
218874_s_at,0.005557836,0.0030852153,-0.007868185,-0.005528458
218875_s_at,0.00028352524,0.0038793853,-0.0005121217,-0.0051980587
218876_at,0.005703627,-0.0011680688,0.0058922106,-0.003474461
218877_s_at,0.0042971214,0.0004320582,-0.005918711,0.0009973381
218878_s_at,-0.0017718544,0.0046945806,-0.0015445813,0.005716246
218879_s_at,-0.0022096646,-0.005866107,-0.0068396037,0.0010451839
218880_at,0.005302795,-0.0053020827,-0.00665545,0.00350306
218881_s_at,-0.00477556,-0.0034717654,0.0033235434,0.0017827897
218882_s_at,0.0016289983,0.0028645191,0.0016688387,0.0036577825
218883_s_at,0.003075603,-0.0025243848,-0.006370309,0.0017672889
218884_s_at,0.003909869,0.0024081976,0.005223822,-0.0033192867
218885_s_at,0.00094998884,8.608292e-05,-0.0013639369,-0.0048844437
218886_at,0.0018679019,0.0022662093,0.0046056714,-0.00025750053
218887_at,-0.0044022165,0.0039809695,-0.005402891,-0.0031097832
218888_s_at,0.0019857364,0.005091027,-0.0006675293,0.0057403063
218889_at,0.00096618675,-0.00533431,-0.0027308182,-0.0003463853
218890_x_at,0.0033032864,-0.008302341,-0.0014269279,0.0024644018
218891_at,-0.0010398999,0.0038803674,-0.0012379003,-0.003192676
218892_at,0.007764963,-0.0008246506,0.0036454024,0.0040333453
218893_at,0.0040781926,0.00044398804,0.00186625,0.002638556
218894_s_at,-0.0059469026,0.007129473,-0.0054370523,-0.0004166001
218895_at,-0.0059391013,0.0036542541,0.0058732494,0.0027119885
218896_s_at,0.0067158444,-0.0015682636,-0.0037099903,0.0016144372
218897_at,-0.004483744,0.003822437,-0.0024053543,0.0005412527
218898_at,0.00040102281,-0.0048335325,-0.0045809206,-0.00040961214
218899_s_at,0.0018505137,-0.0044645756,0.0027662197,-0.0005911758
218900_at,0.0064752414,-0.006463001,-0.007715242,-0.0012354843
218901_at,0.003671399,-0.0054366724,-0.007435331,-0.0018432293
218902_at,0.0040166355,-0.0070497356,-0.005032752,0.006227167
218903_s_at,0.00834523,0.00568362,-0.004302374,0.0032474913
218904_s_at,0.0024623743,0.0031102535,-0.007119866,0.0028151204
218905_at,-0.0017507918,0.0002556264,0.003757221,0.0014331094
218906_x_at,-0.0059461305,0.0041725202,-0.0028133192,-0.000662228
218907_s_at,0.004827412,-0.0017034555,0.004977875,0.004389181
218908_at,0.0073403395,0.0033414394,-0.006556322,0.005807485
218909_at,-5.3710824e-05,-0.00826958,-0.00087992754,0.0055994596
218910_at,-0.0044402382,0.0052957763,-0.0003197501,-0.0035386814
218911_at,-0.0029356761,-0.0042674877,-0.00076225353,-0.0054515335
218912_at,0.00043848515,-0.004620233,0.002389765,-0.004645968
218913_s_at,-0.0038105198,0.00049290684,0.00020055698,-0.0034197662
218914_at,0.004212339,0.0005177775,-0.0022420345,0.0039806487
218915_at,0.0031240352,-0.00042044226,0.0043669106,-0.005293032
218916_at,0.0067008906,-0.0065643466,-0.003900121,-0.0035073534
218917_s_at,0.003435465,0.0062738173,-0.0037254542,0.0007274425
218918_at,-0.00028220128,-0.0029394487,-0.004037716,-0.0045169294
218919_at,-0.005676626,0.0070198085,0.003773855,-0.007717549
218920_at,-0.006911656,-0.0032380945,-0.002067157,0.0029626442
218921_at,0.0058303005,0.005867313,-0.005721746,0.004971885
218922_s_at,-0.0029339143,-1.8321585e-05,0.0039172843,-0.00053325354
218923_at,-0.0007901636,-0.0029343674,0.005887571,0.005005683
218924_s_at,0.007088316,0.0050358037,-0.008462143,-0.0070420206
218925_s_at,0.003904909,-0.0031251393,-0.003822725,-5.16972e-06
218926_at,-0.0051066806,-0.0006854732,0.0035472722,-0.0055605317
218927_s_at,-0.003931879,-0.005856537,0.0010987541,-0.008115386
218928_s_at,0.00067817996,-0.00039509308,-0.004455974,-0.002663981
218929_at,0.00041038293,-0.0046806685,-0.0025340081,-0.0070658578
218930_s_at,-0.0011882227,0.0060905633,-0.00025138614,-0.0017191203
218931_at,-0.005419809,-0.0050725024,-0.004509866,-0.005906132
218932_at,0.0042732735,0.0009658105,-0.00332818,-0.0046067946
218933_at,-0.004338758,0.005305638,0.00016427877,0.003136995
218934_s_at,0.0017013516,-0.0005195257,-0.0027731133,-0.0061806147
218935_at,0.0011984116,-0.00596222,-0.006129318,-0.006529951
218936_s_at,-0.0035038306,-0.0020826969,-0.0030773699,-0.0029868195
218937_at,0.0051733716,-0.0046304585,-0.004528096,0.0044046636
218938_at,-0.0006420878,0.006938151,-0.005684885,-0.0053736162
218939_at,0.005750198,-0.002075297,0.0004731879,0.00791415
218940_at,-0.003426565,-0.008930916,0.006181139,0.005152256
218941_at,0.0033885916,-0.0065348325,-0.0031678022,0.0036567864
218942_at,-0.0017780021,-0.0041085673,-0.007866688,-0.0018240567
218943_s_at,-0.0035601708,-0.003485743,-0.002753222,0.002350291
218944_at,-0.005219663,0.0068005733,-0.00019876097,0.0022118744
218945_at,0.0023771306,-0.0046346234,-0.008025387,-0.0066896863
218946_at,-0.0037317162,0.00016758918,-0.0046487995,-0.0026776502
218947_s_at,0.0030706704,0.0064791464,-0.005413642,0.006493597
218948_at,-0.0046234205,-0.0022367437,-0.0039935443,0.005585833
218949_s_at,-0.0068797553,0.003467688,-0.009758663,-0.0004262604
218950_at,0.0031746626,-0.007982283,-0.0018450444,-0.0015124049
218951_s_at,0.005846824,0.0027388828,0.002473924,0.0032272367
218952_at,0.0010439198,-0.003776517,0.0004290143,-0.0021883394
218953_s_at,0.0050049447,-0.0075304657,0.0054625017,0.006292525
218954_s_at,0.0030295546,-0.0049394346,0.0062344233,-0.0010703146
218955_at,0.0073310533,0.0016284025,0.00319797,-0.0054875375
218956_s_at,0.0020605184,-0.002179019,0.002938148,-0.0036060864
218957_s_at,0.0019088743,-0.0077229682,-0.003607237,0.0020562792
218958_at,-0.0060279425,-0.004126706,-0.0076102745,0.0012806726
218959_at,0.005498354,0.0061200457,-0.0017900072,-0.005650795
218960_at,-0.0044427398,-0.0036451044,-0.0086649675,0.0017045037
218961_s_at,-0.0055631804,0.00497169,0.0009538855,-0.005787264
218962_s_at,0.0056917886,0.003909585,0.002201566,0.002380522
218963_s_at,-0.0032343748,-0.0022613658,0.0047702272,-0.0010865661
218964_at,-0.006660355,0.00025733322,0.0003324734,0.00500937
218965_s_at,0.003340933,0.0036201423,0.0020380144,-0.007231362
218966_at,0.0021976023,0.003392754,0.0027804638,-0.0076059345
218967_s_at,0.0008577361,0.00677595,0.0024078959,0.0027983466
218968_s_at,-0.0067133694,0.0033154013,-0.0019531157,-0.0064321277
218969_at,0.00090669835,-0.00601503,0.002650809,0.003928998
218970_s_at,-0.007380259,-0.0065292763,-0.0018828431,0.0032211903
218971_s_at,-0.0065438673,0.0037775354,-0.0070834346,0.004402999
218972_at,-0.0037327404,0.0049373102,0.0053456714,0.004448975
218973_at,0.0011832962,-0.006581031,-0.0003666337,-0.0042199
218974_at,0.005679388,0.0027873446,0.0024393986,-0.008569457
218975_at,-0.0018132064,-0.0016180115,0.00731548,-0.0052657677
218976_at,0.00548906,-0.0042520524,-0.0012095447,0.0033102962
218977_s_at,-0.0010087668,-0.006034891,-0.0023236508,-0.0034099086
218978_s_at,-0.0013183315,0.0019113234,-0.006397384,0.0041561066
218979_at,0.0025068347,-0.0033317877,-0.004356938,-0.0015032372
218980_at,-0.0011920424,-0.003330948,-0.0016855889,-0.00038431367
218981_at,-0.0010070367,-0.0033773745,0.005973263,0.005513673
218982_s_at,-0.0013868667,-0.0065202145,-0.00545631,0.0022138914
218983_at,0.0032065974,0.0015833483,0.0033231066,0.0014411221
218984_at,0.005736406,-0.0017613358,0.0064299805,-0.004260942
218985_at,0.003963073,-0.0018069588,-0.0044419877,0.0019901143
218986_s_at,-0.005669234,-0.0052423663,0.00505674,-0.007078392
218987_at,0.0037258237,0.0004761183,0.0013039821,0.005786272
218988_at,-0.004713786,-0.0011916751,0.001109016,0.0029076766
218989_x_at,0.0015009639,-0.0018597904,-0.0045861537,-0.0006808605
218990_s_at,0.001740357,-0.0072947536,-0.0062910095,-0.00055110187
218991_at,-0.005185833,0.0024106281,0.004119815,0.0010454481
218992_at,-0.0005719011,0.00019852759,0.00014323067,-0.0076766103
218993_at,-0.0032708002,-0.0049758265,0.0029204339,-0.0051024626
218994_s_at,0.0035374465,-0.0058789984,-0.006964515,-0.0035193963
218995_s_at,0.00402133,-0.00021856553,-0.000847794,0.0053066057
218996_at,0.0014377955,0.0022409903,-0.0008091342,-0.0068466016
218997_at,0.007499898,-0.0015640098,-0.0024581081,0.0043618744
218998_at,0.0017773465,-0.0032574595,-0.0060177674,1.8654971e-05
218999_at,0.0046674553,-0.0040803384,0.0032452699,0.0043511614
219000_s_at,0.0024205528,0.0014759997,-0.0007767501,-0.0045052664
219001_s_at,-0.002434329,0.0062355804,-0.006512728,0.006087852
219002_at,-0.002238027,-0.0062921387,-0.0011197166,-0.004244542
219003_s_at,-0.004374268,-0.0049250126,-0.0012502194,0.0009927555
219004_s_at,0.0073812194,-0.00020023322,-0.0066793496,-4.4688472e-06
219005_at,0.00027211502,-0.002235537,0.002444185,-0.0032910788
219006_at,-4.9775193e-05,-0.0052265488,0.002103225,-0.0055848924
219007_at,-0.007823998,-0.005104305,-0.0067276354,-0.0025400305
219008_at,-0.0018747135,0.005583564,-0.006451307,-0.0010940597
219009_at,-0.003742605,0.0009761246,-1.9361798e-05,-0.0060930294
219010_at,0.0026576843,-0.00808193,0.0033686324,-0.0073680542
219011_at,-0.0073251454,0.0044122413,0.007327676,-0.0048301094
219012_s_at,0.007000395,0.0050348155,0.006142669,-0.0018385465
219013_at,-0.0045230244,0.0057360223,7.906264e-05,0.002765453
219014_at,-0.0009286104,0.002942691,-0.003840776,0.0013291184
219015_s_at,-0.003346176,0.0058022537,0.0037719342,0.0027959924
219016_at,-0.0025254828,0.0056656725,-0.006138935,-0.002090498
219017_at,-0.0063839993,-0.0058232914,-0.0033354994,-0.0020867367
219018_s_at,0.002984385,-0.0041885786,-0.0019869977,-0.002049543
219019_at,0.005171061,0.0007759394,-0.0061522834,-0.0013277541
219020_at,0.004605536,-0.004262854,-0.003137716,-0.0055212416
219021_at,-0.0033814767,-0.0034039135,0.0040354175,0.004120604
219022_at,0.0020034772,0.004261715,0.0058770645,-0.0070558884
219023_at,0.001251898,-0.006272021,0.0030557776,-0.0004951924
219024_at,0.0060031833,0.0017004136,0.002329246,0.0047090226
219025_at,-0.0040513496,-0.0020572091,-0.0024737304,0.0037973113
219026_s_at,0.0003118962,-0.0056640063,-0.0044027246,0.0056626163
219027_s_at,0.0032456361,-0.0063052075,-0.006781476,0.00092138624
219028_at,0.0038474987,-0.001621019,-0.004769059,-0.0026104143
219029_at,-0.00010605715,0.001649732,-0.001040967,0.0005034337
219030_at,0.0009491154,0.005163641,-0.00039134777,0.0007924289
219031_s_at,-0.0055681895,-0.0016816012,-0.001575913,0.0022790858
219032_x_at,-0.00055621954,-0.001293225,-0.0031188892,-0.0006478476
219033_at,-0.0044751866,-0.0040704,-0.008362154,0.004098298
219034_at,-0.0076864455,0.006546615,0.0009624171,-0.0049675666
219035_s_at,-0.0014348385,-0.004464952,-0.0077893347,0.004517301
219036_at,0.00085625844,-0.007037752,0.0027426502,0.0016791015
219037_at,-0.006918147,0.004112185,0.0011954111,-0.0010072002
219038_at,-0.0013662006,9.32289e-05,-0.002038154,-0.0029998238
219039_at,-0.0041705016,-0.0036624381,-0.006489755,0.0033358026
219040_at,-0.0019221548,0.0060861576,0.00076132116,0.0028902644
219041_s_at,0.004009553,-0.0027800808,-0.0027064136,-0.0067075915
219042_at,-0.0020797802,0.0008246364,-0.0018652048,-0.00071007316
219043_s_at,-0.0060182814,-0.0023887455,0.0036185267,-0.007807389
219044_at,-0.0015383903,-0.0010529779,-0.006497845,-0.00763136
219045_at,0.0026851818,-0.0071475627,-0.003133788,-0.0011287238
219046_s_at,0.0036562327,-0.0013398291,0.005360225,-0.0067180973
219047_s_at,0.005662486,0.005368107,0.0010332486,0.004323038
219048_at,-0.004379942,-0.00020960654,-0.006910907,-0.0046549896
219049_at,0.00440372,-6.506938e-06,-0.0021451362,0.004916627
219050_s_at,0.00050940865,-0.002781354,0.0070761,0.00018934273
219051_x_at,-0.000481331,0.00069148815,0.0016325391,0.0010384397
219052_at,0.006309603,0.0030546754,-0.0065503726,-0.004628772
219053_s_at,-0.00032861842,-0.0014592186,-0.0019246526,-0.0013564258
219054_at,-0.003973262,0.0029882726,-0.002539916,-0.0029798844
219055_at,-0.0009629441,-0.0077831643,0.0042725457,-0.0075773
219056_at,-0.0043385453,0.004336835,0.0056235124,-0.00678965
219057_at,-0.005057598,0.0018138321,0.0042199455,0.005016915
219058_x_at,-0.0017722946,0.002045275,-0.0017867441,-0.0034262147
219059_s_at,0.0057997024,0.0063397847,0.001949161,-0.0022717367
219060_at,0.0035025137,-0.0030868978,-0.0047905804,-0.0040573007
219061_s_at,0.0068714353,0.000804086,-0.006328313,-0.0036986773
219062_s_at,0.006763818,0.004633166,-0.0027628422,-0.007846133
219063_at,0.0038075547,0.0068042194,0.002833182,0.0061548566
219064_at,0.004565859,-0.0066978387,0.0053933947,0.00019086264
219065_s_at,-0.0037040843,0.0011677459,0.0019245661,0.0013814637
219066_at,-0.002177044,-0.005868954,-0.007348319,-0.004759957
219067_s_at,-0.003900094,0.000118384276,0.00031434573,-0.00093109056
219068_x_at,-0.0034753154,-0.0051391874,0.0030825268,-0.0021160978
219069_at,-0.0052148905,0.00087050966,-0.00400174,-0.0073879645
219070_s_at,0.00056081975,-0.0007316614,0.0052002417,-0.008062576
219071_x_at,-0.0026116318,0.0052276463,-0.0019248896,0.003476916
219072_at,0.0006755049,0.0012160689,-0.0053818617,0.002662617
219073_s_at,0.0013386959,-0.00027538597,0.00466381,0.004295197
219074_at,-0.0075435583,0.0010804523,-0.0016998113,-0.0022257364
219075_at,0.006645464,0.002533308,-0.001882162,0.005511216
219076_s_at,-0.0007302535,0.0021449726,0.0066133784,0.0021461288
219077_s_at,0.004674241,-0.008650783,-0.0074731475,0.0024485867
219078_at,0.0065224157,-0.00015256151,0.0063608475,-0.00062243367
219079_at,-0.0024212243,0.0053214813,-0.0075024273,-0.0070260526
219080_s_at,-0.0068791304,-0.0006702416,0.0001657067,0.0060569816
219081_at,-0.0023915488,0.0053039435,-0.0078332145,0.0017498772
219082_at,-0.0021139216,0.003858775,0.00602747,0.00075679726
219083_at,-0.006337906,0.0048303646,0.0009814729,-0.0028722107
219084_at,-0.0021600374,-0.006617821,0.0032245982,-0.00079852494
219085_s_at,-0.0019910422,0.0030911316,-0.0055487608,0.005670824
219086_at,0.007396127,0.0031185895,-0.0006297459,0.003217623
219087_at,-0.008129643,-0.00472251,-0.0012372473,0.0038182049
219088_s_at,0.0037150925,-0.00011244643,0.006703123,0.0070301536
219089_s_at,-0.003172399,0.0019571441,-0.0065823575,0.0041203136
219090_at,-0.002923999,-0.0065761595,0.002553066,-0.00015500453
219091_s_at,0.00052592566,0.004600863,-0.0021292663,-0.0040391264
219092_s_at,0.0022043241,-0.003382406,0.003297003,-0.0030143696
219093_at,0.0029247473,-0.003021626,-0.00756023,0.0016152717
219094_at,0.006870661,-0.0018981219,-0.002762181,-0.0013134421
219095_at,-0.008078478,-0.007283705,-0.004632629,0.00062982633
219096_at,0.008316301,0.008052248,-0.0055048163,0.0050398633
219097_x_at,0.0024549828,0.001781832,0.0045068935,0.0018943315
219098_at,-0.0011597833,-0.002116423,0.001595615,0.0035644479
219099_at,1.0636053e-05,-0.0026087547,-0.0052916114,-0.0021326109
219100_at,-0.0031383918,0.0006433659,-0.005415739,0.00039977513
219101_x_at,0.004131719,0.0030228607,-0.0031576513,0.0030070948
219102_at,0.0021602616,-0.00161742,-0.0035986286,-0.008375246
219103_at,-0.0019727873,0.00317912,0.004169107,-0.0045424714
219104_at,-0.0029900405,-0.0011757491,-0.008358862,0.0010007761
219105_x_at,0.0017098883,-0.0010543226,-0.0035594802,0.0070960536
219106_s_at,-0.0028022495,0.004706804,-0.0044661043,0.0010724366
219107_at,0.0070189293,0.0016664519,0.0038038397,0.0068198075
219108_x_at,0.003025132,-0.0053629293,0.00656078,-0.0073081776
219109_at,-0.007347721,0.0010542708,0.0066615846,0.0049628005
219110_at,0.0030958666,-0.0052935677,-0.004303215,-0.0029729984
219111_s_at,-0.0009099895,-0.0031030392,0.0030529292,-0.0026932417
219112_at,-0.0048945667,-0.00080835854,0.00048275606,-0.0064806575
219113_x_at,0.00087131595,0.006632172,-0.002758062,-0.0022649
219114_at,-0.0033666447,-0.0054533393,0.004531399,0.001323302
219115_s_at,-0.0036827675,0.00089366466,0.003247411,-0.0043826695
219116_s_at,-0.0026024284,-0.0067717433,-0.0016789986,-0.0021526604
219117_s_at,0.0053135334,-0.003332558,0.00034182065,0.003286888
219118_at,0.0028757723,0.004143185,-0.007589647,-0.0018972615
219119_at,-0.0071735294,-0.0044464828,-0.004218837,-0.0037008491
219120_at,-0.00096509943,0.00037349013,-0.0057392544,-0.0015362765
219121_s_at,-6.0324157e-05,-0.00207953,-0.0058873864,-0.0051857107
219122_s_at,0.002639986,0.0049154363,0.0025093872,-0.0063374485
219123_at,0.0065204664,-0.0007050655,-0.0010332352,-0.0014708514
219124_at,-0.0017839492,-0.0011391814,-0.0066881175,7.152307e-05
219125_s_at,0.0010753568,0.0038443601,0.002783735,0.004896062
219126_at,-0.0026589513,-0.007231118,0.0054243556,0.0038026276
219127_at,-0.0049710907,-0.0030135731,-0.0025100526,-0.007163264
219128_at,-0.0025883915,-0.0085805915,0.006411152,-0.00090151397
219129_s_at,0.005147778,0.0027171203,-0.0034469618,0.0049211495
219130_at,0.002624665,0.0022016752,0.0036738154,0.002998427
219131_at,-1.8800773e-05,-0.00024685226,0.0038063247,-0.008928957
219132_at,-0.0035617808,0.0056931702,0.00044013842,0.0029970768
219133_at,0.006434077,0.0062143668,0.0055450643,0.0024331224
219134_at,-0.006061898,-0.0024626849,0.0047070733,0.0038102854
219135_s_at,-0.0036362617,0.0032020845,-0.0035650337,0.0044068266
219136_s_at,-0.004569062,-0.006199827,0.0065249787,-0.0014444478
219137_s_at,-0.0041295355,-0.0070102857,-0.007906904,-0.00092868065
219138_at,-0.008700437,0.0040438804,0.0036241172,0.0007778942
219139_s_at,0.003931845,0.004920113,0.0059150867,-0.0028866697
219140_s_at,0.0040602037,0.007714779,0.008211884,-0.0006815405
219141_s_at,-0.007081065,-0.0008650552,0.0025637567,-1.8828443e-05
219142_at,0.0061927103,-0.001027947,-0.0035144135,0.0007230158
219143_s_at,-0.0017794411,-0.0029723858,-0.0017648062,-0.005749138
219144_at,0.0018321107,0.0007698761,0.005814024,-0.00043413113
219145_at,0.004697266,0.00443631,0.0008170817,0.0065463935
219146_at,0.00056219846,-0.00179582,0.0037863387,-0.004009909
219147_s_at,-0.0010933486,-0.00048827563,0.004584366,-0.006990813
219148_at,0.0047088373,0.0003389403,-0.010885256,0.0027083817
219149_x_at,-0.0081660915,-0.0063719465,0.0037000033,0.0018899677
219150_s_at,-0.0046414784,0.00100805,0.0017319948,-0.0029284486
219151_s_at,0.0025735314,-0.0075398665,-0.005007123,-0.0017940722
219152_at,-0.0017907122,0.0027359547,-0.004911962,-0.0028824934
219153_s_at,0.004293746,0.006889578,-0.0048084618,0.0017820493
219154_at,0.0038637975,-0.00082278205,-0.006064221,0.0071849986
219155_at,0.00019923465,-0.008596242,-0.002005465,-0.0007544579
219156_at,-0.004727805,0.0019295964,-0.006257016,0.0051255818
219157_at,0.0022357125,0.00320991,0.0015587325,-0.0066776583
219158_s_at,0.0066610514,0.0015551321,-0.0039717453,-0.0012636845
219159_s_at,0.0068285144,0.0031240957,-0.0051272153,0.005978341
219160_s_at,0.0047068326,0.0025997278,-0.0032185507,-0.0059541054
219161_s_at,0.005972596,0.0064211464,0.004589725,-0.0061319335
219162_s_at,-0.0019612818,-0.008096406,-0.0043581338,-0.0017390786
219163_at,-0.0043962947,0.0024250892,0.0029983371,0.0020680476
219164_s_at,-0.0035510154,6.0827184e-05,-0.0026203496,-0.0031658164
219165_at,-0.0071979226,0.00046077985,-0.0015884644,0.0061834217
219166_at,0.0008459079,0.0034531855,-0.00034276408,-0.0027994295
219167_at,0.004904734,0.0063435426,0.0009326096,0.002648336
219168_s_at,0.00569294,0.0036174285,0.0030862833,-0.00047180016
219169_s_at,0.00203892,-0.0058707534,0.00053108623,0.0027019167
219170_at,-0.0047778524,-0.002549791,-0.0032779616,-0.00015940587
219171_s_at,0.005430235,0.004186604,0.0011803324,0.00686274
219172_at,0.00045948708,0.003675889,-0.0053814976,0.00016046909
219173_at,-0.001624349,0.0006941297,0.0064937538,-0.0051317415
219174_at,-0.006653311,-0.0073442436,0.0022457868,-0.0066933967
219175_s_at,-0.006833678,-0.0011298321,-0.0032648046,-0.006430874
219176_at,0.0003137677,0.0010896467,-0.0036405532,0.0047484306
219177_at,-0.0077145374,-0.002271258,-0.0010370458,0.0021831717
219178_at,-0.0012419422,-0.0050511467,0.001089308,-0.004845408
219179_at,-8.5635213e-07,0.0019472091,0.0012617082,-0.00093887025
219180_s_at,0.0016765131,-0.0033953607,-0.007094956,-0.0072112055
219181_at,-0.0051263436,-0.00068953255,-0.0047484846,0.0057702027
219182_at,-0.00013986502,0.0058712927,-0.0024240483,0.008067158
219183_s_at,0.005485195,0.0057230345,-0.007493982,-0.006286977
219184_x_at,-0.005809036,0.00508794,-0.005601936,0.0022144048
219185_at,0.0068931156,-0.003653209,-0.0063946676,0.0046080714
219186_at,-0.0084590195,0.0020022055,-0.0014000308,0.0031282955
219187_at,0.00055326655,0.007158123,-0.0025417244,0.0019924135
219188_s_at,-0.0024261626,-0.0067332773,0.0019015423,3.2397304e-05
219189_at,0.0036951227,-0.004480446,-0.005921322,-0.005422735
219190_s_at,0.0022180292,0.004936293,0.006055561,0.0066824746
219191_s_at,0.007660229,-0.0023732467,-0.008975214,0.0034930466
219192_at,-0.0019714383,0.0021999408,0.0055569634,0.006215829
219193_at,0.0031042104,-0.0070737465,-0.0067400043,0.0060897693
219194_at,0.0040033236,-0.0061945817,-0.005226233,-0.0017950818
219195_at,-0.007822091,0.0031571006,0.0036805782,-0.0069876523
219196_at,0.008026206,0.0028012942,-0.0043609627,-0.003993522
